,gloss_bbox,gloss_instance_id,gloss_split,gloss_video_id,gloss
922,"[18, 2, 521, 480]",22,train,26716,hat
923,"[62, 17, 213, 192]",23,train,26717,hat
925,"[44, 4, 227, 192]",26,train,26719,hat
931,"[159, 36, 488, 370]",0,test,65884,hearing
935,"[201, 17, 516, 414]",6,train,26972,hearing
936,"[623, 138, 1480, 1069]",7,train,26973,hearing
937,"[477, 30, 1040, 717]",8,train,26974,hearing
938,"[36, 4, 535, 480]",9,train,26975,hearing
939,"[132, 27, 529, 480]",10,train,26976,hearing
940,"[102, 0, 465, 360]",11,train,26977,hearing
941,"[120, 21, 468, 360]",12,train,26978,hearing
942,"[47, 6, 251, 240]",14,train,26971,hearing
943,"[62, 17, 218, 192]",15,train,26980,hearing
954,"[229, 48, 487, 400]",3,train,31767,kiss
955,"[745, 128, 1540, 1069]",4,test,31750,kiss
956,"[425, 110, 1565, 1080]",5,val,31751,kiss
957,"[578, 125, 1537, 1075]",6,train,31752,kiss
958,"[104, 15, 574, 480]",7,train,31753,kiss
959,"[91, 9, 584, 480]",8,train,31754,kiss
960,"[84, 8, 220, 192]",9,train,31755,kiss
961,"[79, 8, 220, 192]",10,train,31756,kiss
962,"[199, 15, 504, 370]",11,train,65996,kiss
965,"[444, 60, 822, 720]",14,test,31749,kiss
975,"[236, 72, 1641, 1080]",4,val,32156,language
976,"[223, 89, 1635, 1080]",5,test,32157,language
977,"[298, 77, 1648, 1080]",6,train,32158,language
978,"[36, 0, 616, 480]",8,train,32160,language
979,"[70, 6, 633, 480]",9,train,32161,language
980,"[39, 7, 292, 240]",10,train,32162,language
981,"[61, 14, 231, 192]",11,train,32163,language
982,"[179, 14, 537, 370]",12,train,66008,language
983,"[191, 14, 501, 370]",13,train,66007,language
984,"[44, 3, 277, 240]",14,val,32154,language
989,"[174, 53, 532, 400]",19,test,32167,language
990,"[204, 92, 1777, 1080]",20,train,32155,language
994,"[178, 55, 542, 400]",3,train,32337,later
995,"[178, 55, 542, 400]",4,train,32338,later
996,"[48, 2, 249, 240]",5,val,32320,later
997,"[523, 99, 1517, 1080]",6,train,32321,later
998,"[488, 106, 1527, 1080]",7,train,32322,later
999,"[446, 99, 1512, 1080]",8,val,32323,later
1000,"[729, 144, 1557, 1077]",9,train,32324,later
1001,"[358, 12, 794, 480]",10,val,32325,later
1002,"[201, 30, 526, 370]",11,val,66015,later
1003,"[111, 0, 529, 480]",12,train,32326,later
1004,"[96, 0, 508, 480]",13,train,32327,later
1005,"[65, 0, 543, 480]",14,train,32328,later
1006,"[157, 13, 484, 370]",15,train,66014,later
1008,"[64, 0, 507, 480]",17,test,32329,later
1009,"[67, 15, 215, 192]",21,train,32333,later
1012,"[346, 24, 1037, 720]",1,val,69395,man
1014,"[214, 37, 479, 400]",3,train,34746,man
1015,"[183, 17, 527, 414]",4,train,34733,man
1016,"[143, 11, 522, 414]",5,train,34734,man
1017,"[462, 73, 1617, 1080]",7,train,34736,man
1018,"[851, 60, 1746, 1067]",8,train,34737,man
1019,"[127, 17, 577, 480]",9,train,34738,man
1020,"[88, 0, 590, 480]",10,train,34739,man
1021,"[82, 0, 583, 480]",12,train,34741,man
1022,"[135, 27, 464, 370]",13,train,66098,man
1023,"[150, 27, 461, 370]",14,train,66099,man
1024,"[143, 7, 464, 370]",15,val,66097,man
1025,"[36, 0, 248, 240]",16,train,34732,man
1027,"[66, 10, 221, 192]",18,train,34742,man
1033,"[189, 14, 522, 414]",5,train,51057,shirt
1035,"[178, 51, 567, 400]",11,val,51081,shirt
1036,"[26, 0, 278, 240]",12,train,51056,shirt
1037,"[209, 17, 526, 414]",13,train,51058,shirt
1038,"[231, 13, 575, 414]",14,train,51059,shirt
1039,"[737, 78, 1666, 1077]",15,train,51060,shirt
1040,"[53, 0, 527, 480]",16,train,51061,shirt
1041,"[70, 17, 218, 192]",18,train,51063,shirt
1042,"[62, 17, 214, 192]",19,train,51064,shirt
1044,"[65, 17, 213, 192]",22,test,51066,shirt
1045,"[65, 12, 216, 192]",23,val,51067,shirt
1046,"[71, 14, 224, 192]",24,test,51068,shirt
1055,"[598, 84, 1393, 1080]",4,train,55364,study
1056,"[126, 0, 604, 480]",5,train,55365,study
1057,"[147, 24, 531, 480]",6,train,55366,study
1058,"[102, 0, 539, 480]",7,train,55367,study
1059,"[68, 24, 216, 192]",8,train,55368,study
1060,"[58, 23, 208, 192]",9,train,55369,study
1062,"[194, 24, 474, 370]",11,train,66575,study
1063,"[73, 8, 232, 180]",12,train,55361,study
1068,"[190, 52, 574, 400]",17,test,55375,study
1069,"[52, 0, 263, 240]",18,train,55362,study
1070,"[390, 50, 799, 720]",19,train,55363,study
1073,"[205, 53, 569, 400]",2,train,56852,tall
1074,"[182, 1, 526, 414]",3,train,56838,tall
1075,"[620, 70, 1619, 1070]",4,train,56839,tall
1076,"[409, 38, 1075, 720]",5,val,56840,tall
1077,"[451, 55, 1451, 1080]",6,train,56841,tall
1078,"[683, 64, 1554, 1075]",7,train,56842,tall
1079,"[73, 0, 557, 480]",8,test,56843,tall
1080,"[146, 19, 549, 480]",9,train,56844,tall
1081,"[112, 0, 516, 480]",10,val,56845,tall
1082,"[163, 10, 468, 370]",11,val,66591,tall
1083,"[35, 0, 220, 192]",12,train,56846,tall
1084,"[135, 19, 462, 370]",13,train,66592,tall
1085,"[64, 0, 264, 240]",14,train,56837,tall
1088,"[65, 10, 211, 192]",18,train,56848,tall
1092,"[366, 40, 875, 720]",1,val,69533,white
1096,"[745, 44, 1532, 1080]",5,train,63204,white
1097,"[109, 5, 519, 480]",6,train,63205,white
1098,"[112, 0, 497, 480]",7,train,63206,white
1099,"[82, 14, 226, 192]",8,train,63207,white
1100,"[73, 13, 224, 192]",9,train,63208,white
1102,"[28, 0, 290, 240]",11,train,63200,white
1107,"[183, 52, 544, 400]",16,train,63214,white
1108,"[237, 13, 537, 414]",17,test,63201,white
1109,"[410, 57, 816, 720]",18,train,63202,white
1110,"[640, 39, 1468, 1080]",19,train,63203,white
1115,"[147, 9, 516, 480]",4,train,64087,wrong
1116,"[133, 24, 513, 480]",5,train,64088,wrong
1117,"[56, 2, 289, 240]",6,train,64089,wrong
1118,"[81, 16, 223, 192]",7,train,64090,wrong
1119,"[72, 12, 209, 192]",8,train,64091,wrong
1122,"[52, 0, 280, 240]",11,train,64084,wrong
1128,"[207, 53, 561, 400]",17,test,64097,wrong
1129,"[407, 52, 813, 720]",18,train,64085,wrong
1130,"[686, 60, 1432, 1080]",19,train,64086,wrong
1132,"[180, 45, 574, 400]",1,train,00639,accident
1133,"[42, 6, 278, 240]",2,train,00624,accident
1134,"[675, 50, 1461, 1080]",3,test,00625,accident
1135,"[485, 85, 1608, 1080]",4,val,00626,accident
1136,"[662, 54, 1434, 1080]",5,val,00627,accident
1137,"[677, 98, 1386, 1080]",6,train,00628,accident
1138,"[69, 23, 613, 480]",7,train,00629,accident
1139,"[100, 16, 533, 480]",8,train,00630,accident
1140,"[40, 15, 252, 192]",9,train,00631,accident
1141,"[53, 14, 218, 192]",10,train,00632,accident
1142,"[622, 126, 1450, 1079]",11,train,65009,accident
1143,"[54, 6, 272, 240]",12,train,00623,accident
1145,"[81, 16, 223, 192]",14,train,00633,accident
1146,"[61, 12, 227, 192]",15,test,00634,accident
1151,"[304, 41, 916, 720]",1,val,69213,apple
1155,"[87, 0, 459, 360]",5,test,03004,apple
1156,"[64, 15, 229, 192]",6,train,03005,apple
1159,"[158, 50, 541, 399]",9,train,03008,apple
1160,"[207, 0, 520, 370]",10,train,65085,apple
1161,"[206, 0, 535, 370]",11,val,65086,apple
1162,"[119, 4, 486, 370]",12,train,65084,apple
1163,"[44, 0, 232, 240]",13,val,02999,apple
1165,"[41, 13, 259, 240]",15,train,03000,apple
1166,"[350, 53, 815, 720]",16,train,03001,apple
1167,"[212, 17, 526, 414]",17,train,03002,apple
1168,"[24, 13, 526, 480]",18,train,03003,apple
1170,"[550, 70, 1377, 1080]",1,val,69233,bird
1172,"[726, 78, 1601, 1077]",3,train,06333,bird
1173,"[656, 92, 1563, 1064]",4,train,06334,bird
1174,"[86, 18, 509, 480]",5,test,06335,bird
1175,"[91, 14, 505, 476]",6,train,06336,bird
1176,"[71, 18, 210, 192]",7,train,06337,bird
1179,"[157, 17, 460, 370]",10,train,65187,bird
1180,"[90, 12, 232, 180]",11,val,06330,bird
1185,"[175, 52, 533, 400]",16,train,06343,bird
1186,"[37, 6, 256, 240]",17,train,06331,bird
1187,"[219, 16, 530, 414]",18,train,06332,bird
1190,"[48, 11, 215, 192]",2,train,09966,change
1191,"[65, 13, 222, 192]",3,train,09967,change
1193,"[64, 4, 266, 240]",5,test,09950,change
1195,"[190, 56, 551, 400]",7,train,09970,change
1196,"[423, 55, 817, 720]",10,train,09953,change
1197,"[753, 142, 1517, 1080]",11,train,09954,change
1199,"[367, 6, 827, 480]",13,val,09955,change
1200,"[736, 143, 1527, 1080]",14,train,09956,change
1201,"[112, 19, 561, 480]",15,val,09957,change
1202,"[94, 12, 223, 180]",17,train,09949,change
1203,"[149, 0, 591, 480]",19,train,09960,change
1204,"[42, 0, 565, 480]",20,train,09961,change
1205,"[76, 12, 537, 480]",21,train,09962,change
1206,"[80, 14, 203, 192]",22,train,09963,change
1208,"[149, 18, 499, 480]",1,val,69274,color
1211,"[114, 0, 503, 480]",4,train,11771,color
1212,"[54, 9, 215, 192]",5,test,11772,color
1213,"[85, 9, 215, 192]",6,train,11773,color
1217,"[231, 17, 522, 414]",10,train,11767,color
1222,"[188, 53, 535, 400]",15,train,11780,color
1223,"[404, 53, 799, 720]",16,train,11768,color
1224,"[760, 66, 1612, 1062]",17,train,11769,color
1225,"[129, 28, 517, 480]",18,train,11770,color
1227,"[317, 29, 861, 720]",1,train,69282,corn
1228,"[157, 54, 530, 400]",2,train,13337,corn
1229,"[61, 15, 292, 240]",4,test,13325,corn
1230,"[333, 33, 1027, 720]",5,train,13326,corn
1231,"[382, 27, 1022, 719]",6,train,13327,corn
1232,"[677, 75, 1599, 1074]",7,train,13328,corn
1233,"[87, 24, 522, 480]",8,train,13329,corn
1234,"[3, 6, 320, 240]",9,train,13330,corn
1235,"[2, 5, 314, 240]",10,train,13331,corn
1236,"[144, 25, 440, 370]",12,train,65408,corn
1237,"[92, 11, 506, 370]",13,train,65409,corn
1238,"[12, 0, 271, 240]",14,train,13323,corn
1241,"[68, 14, 225, 192]",17,train,13333,corn
1242,"[67, 9, 218, 192]",18,test,13334,corn
1246,"[219, 15, 1044, 720]",1,train,69283,cow
1247,"[413, 77, 1655, 1080]",2,train,13697,cow
1248,"[477, 60, 1068, 716]",3,val,13698,cow
1249,"[63, 29, 610, 480]",4,train,13699,cow
1250,"[51, 10, 606, 475]",5,train,13700,cow
1251,"[122, 4, 507, 480]",6,train,13701,cow
1252,"[36, 0, 220, 192]",7,train,13702,cow
1253,"[34, 0, 257, 192]",8,val,13703,cow
1255,"[36, 0, 254, 240]",10,train,13695,cow
1262,"[193, 43, 481, 400]",17,test,13710,cow
1263,"[152, 16, 525, 414]",18,val,13696,cow
1269,"[28, 0, 541, 480]",5,test,14626,dance
1270,"[71, 16, 220, 192]",6,train,14627,dance
1274,"[137, 14, 498, 370]",10,train,65434,dance
1278,"[182, 61, 554, 400]",14,train,14633,dance
1279,"[54, 19, 223, 240]",15,train,14622,dance
1280,"[333, 54, 820, 720]",16,train,14623,dance
1281,"[608, 74, 1589, 1078]",17,train,14624,dance
1282,"[66, 27, 510, 480]",18,train,14625,dance
1284,"[186, 0, 1101, 720]",1,train,69290,dark
1285,"[520, 34, 1709, 1080]",2,test,14673,dark
1286,"[479, 31, 1735, 1080]",3,train,14674,dark
1287,"[56, 29, 620, 480]",4,train,14675,dark
1288,"[79, 26, 581, 480]",5,train,14676,dark
1289,"[163, 6, 549, 360]",6,train,14677,dark
1290,"[117, 15, 472, 360]",7,train,14678,dark
1291,"[0, 3, 320, 240]",8,train,14679,dark
1292,"[47, 6, 237, 192]",9,train,14680,dark
1293,"[159, 1, 521, 370]",10,train,65439,dark
1294,"[156, 10, 531, 370]",11,train,65440,dark
1295,"[39, 0, 288, 240]",12,train,14671,dark
1296,"[69, 5, 221, 192]",13,train,14681,dark
1300,"[169, 52, 568, 400]",17,test,14685,dark
1301,"[451, 37, 1746, 1080]",18,val,14672,dark
1305,"[229, 14, 528, 414]",3,train,17015,doctor
1306,"[351, 18, 756, 480]",4,val,17016,doctor
1307,"[93, 12, 562, 480]",5,train,17017,doctor
1308,"[54, 0, 556, 480]",6,train,17018,doctor
1309,"[93, 20, 203, 192]",7,train,17019,doctor
1310,"[91, 21, 201, 192]",8,test,17020,doctor
1312,"[158, 18, 452, 370]",11,train,65503,doctor
1313,"[146, 16, 458, 370]",12,train,65504,doctor
1314,"[57, 0, 231, 240]",13,train,17013,doctor
1319,"[189, 63, 546, 400]",18,train,17026,doctor
1320,"[233, 13, 524, 414]",19,train,17014,doctor
1322,"[389, 39, 872, 720]",1,val,69307,eat
1326,"[113, 0, 474, 360]",5,test,18326,eat
1327,"[82, 0, 590, 480]",7,train,18328,eat
1328,"[82, 4, 212, 192]",8,train,18329,eat
1331,"[200, 10, 486, 370]",12,train,65601,eat
1332,"[78, 14, 258, 240]",13,val,18323,eat
1337,"[193, 55, 546, 400]",18,train,18335,eat
1338,"[239, 16, 527, 414]",19,train,18324,eat
1339,"[106, 13, 550, 480]",20,train,18325,eat
1344,"[37, 6, 600, 480]",4,train,19261,enjoy
1345,"[62, 0, 552, 480]",5,test,19262,enjoy
1346,"[45, 0, 541, 480]",6,train,19263,enjoy
1347,"[73, 10, 239, 192]",7,train,19264,enjoy
1350,"[170, 10, 502, 370]",10,train,65635,enjoy
1351,"[36, 0, 272, 240]",11,val,19257,enjoy
1355,"[172, 53, 561, 400]",15,train,19269,enjoy
1356,"[374, 54, 831, 720]",16,train,19258,enjoy
1357,"[523, 70, 1792, 1080]",17,train,19259,enjoy
1358,"[826, 116, 1733, 1077]",18,train,19260,enjoy
1359,"[143, 12, 461, 370]",0,test,65761,forget
1364,"[571, 73, 1567, 1080]",5,test,22954,forget
1365,"[53, 0, 552, 480]",6,train,22955,forget
1367,"[34, 28, 269, 240]",10,train,22959,forget
1368,"[49, 0, 221, 192]",11,train,22960,forget
1375,"[166, 50, 550, 400]",18,train,22967,forget
1376,"[415, 51, 834, 720]",19,train,22952,forget
1377,"[495, 68, 1600, 1080]",20,train,22953,forget
1378,"[132, 45, 949, 720]",0,train,69343,give
1384,"[181, 63, 541, 400]",10,train,24660,give
1385,"[677, 133, 1465, 1062]",11,train,24638,give
1386,"[612, 134, 1464, 1066]",13,val,24639,give
1387,"[627, 96, 1364, 1080]",14,train,24640,give
1388,"[79, 8, 572, 480]",15,val,24641,give
1389,"[61, 18, 244, 240]",16,val,24642,give
1390,"[15, 27, 275, 240]",17,train,24643,give
1391,"[58, 17, 253, 240]",19,train,24645,give
1392,"[31, 0, 272, 240]",20,test,24636,give
1393,"[49, 8, 245, 192]",23,train,24648,give
1394,"[89, 19, 219, 192]",24,test,24649,give
1395,"[74, 16, 221, 192]",26,train,24651,give
1397,"[194, 13, 502, 370]",0,train,66010,last
1400,"[168, 56, 547, 400]",3,val,32263,last
1401,"[553, 64, 1679, 1080]",5,train,32248,last
1402,"[146, 0, 572, 480]",6,train,32249,last
1403,"[139, 31, 518, 480]",7,train,32250,last
1404,"[104, 0, 535, 480]",8,train,32251,last
1405,"[66, 0, 547, 480]",9,train,32252,last
1406,"[65, 9, 219, 192]",10,test,32253,last
1407,"[74, 7, 221, 192]",11,train,32254,last
1408,"[67, 14, 216, 192]",12,val,32255,last
1409,"[36, 33, 247, 240]",13,test,32246,last
1411,"[43, 3, 212, 192]",16,train,32257,last
1414,"[174, 51, 560, 400]",19,train,32260,last
1415,"[155, 61, 542, 400]",20,train,32261,last
1419,"[589, 67, 1810, 1080]",3,train,35511,meet
1420,"[744, 20, 1666, 1080]",4,train,35512,meet
1421,"[150, 0, 551, 480]",5,test,35513,meet
1422,"[73, 11, 258, 240]",6,train,35514,meet
1423,"[63, 9, 263, 240]",7,train,35515,meet
1424,"[55, 18, 218, 192]",8,train,35516,meet
1425,"[82, 7, 205, 192]",9,train,35517,meet
1426,"[52, 12, 222, 192]",10,train,35518,meet
1427,"[170, 28, 474, 370]",11,val,66112,meet
1428,"[48, 0, 273, 240]",12,train,35509,meet
1434,"[184, 54, 560, 400]",18,train,35523,meet
1436,"[380, 42, 867, 720]",1,train,69430,pink
1440,"[412, 44, 1087, 720]",5,train,42831,pink
1441,"[508, 43, 1090, 715]",6,train,42832,pink
1442,"[159, 0, 516, 480]",7,val,42833,pink
1443,"[122, 0, 563, 480]",9,train,42835,pink
1444,"[89, 21, 200, 192]",10,train,42836,pink
1446,"[211, 6, 485, 370]",13,train,66296,pink
1447,"[61, 0, 261, 240]",14,train,42829,pink
1452,"[241, 36, 497, 400]",20,train,42843,pink
1453,"[477, 66, 851, 720]",21,train,42830,pink
1455,"[339, 35, 924, 720]",1,test,69431,pizza
1458,"[226, 34, 486, 400]",7,val,42977,pizza
1459,"[413, 55, 812, 720]",8,train,42958,pizza
1460,"[351, 59, 819, 720]",9,train,42959,pizza
1461,"[799, 68, 1614, 1062]",10,test,42960,pizza
1462,"[576, 79, 1648, 1077]",11,train,42961,pizza
1463,"[210, 7, 477, 370]",12,train,66297,pizza
1464,"[113, 0, 522, 480]",13,val,42962,pizza
1465,"[68, 18, 513, 473]",14,train,42963,pizza
1466,"[82, 0, 487, 360]",15,train,42964,pizza
1467,"[46, 0, 234, 240]",17,train,42956,pizza
1468,"[63, 8, 219, 192]",18,train,42966,pizza
1469,"[70, 14, 224, 192]",19,train,42967,pizza
1470,"[54, 15, 219, 192]",21,train,42969,pizza
1473,"[295, 40, 962, 720]",0,test,69433,play
1474,"[49, 12, 273, 240]",1,val,43166,play
1477,"[175, 0, 571, 480]",5,train,43170,play
1478,"[147, 0, 593, 480]",6,test,43171,play
1479,"[60, 0, 577, 480]",7,train,43172,play
1480,"[74, 7, 226, 192]",8,train,43173,play
1481,"[64, 11, 231, 192]",9,train,43174,play
1487,"[190, 47, 561, 400]",15,train,43179,play
1488,"[182, 37, 559, 400]",16,train,43180,play
1489,"[222, 17, 521, 414]",17,train,43167,play
1490,"[489, 129, 1615, 1065]",18,train,43168,play
1491,"[240, 10, 626, 360]",19,train,43169,play
1493,"[378, 37, 893, 720]",1,val,69455,school
1498,"[126, 0, 522, 480]",6,train,49601,school
1499,"[77, 12, 221, 192]",7,train,49602,school
1502,"[52, 0, 262, 240]",10,train,49595,school
1505,"[232, 33, 483, 400]",13,val,49606,school
1506,"[216, 17, 526, 414]",14,train,49596,school
1507,"[663, 66, 1647, 1080]",15,train,49597,school
1508,"[221, 9, 785, 720]",16,train,49598,school
1509,"[114, 0, 526, 480]",17,train,49599,school
1510,"[125, 30, 517, 480]",18,train,49600,school
1512,"[25, 0, 290, 240]",1,train,50037,secretary
1513,"[218, 15, 549, 414]",2,train,50038,secretary
1514,"[549, 81, 1415, 1080]",3,train,50039,secretary
1515,"[609, 66, 1407, 1080]",4,train,50040,secretary
1516,"[103, 0, 582, 480]",5,test,50041,secretary
1517,"[97, 0, 571, 480]",6,train,50042,secretary
1518,"[116, 0, 567, 480]",7,train,50043,secretary
1519,"[74, 14, 239, 192]",8,train,50044,secretary
1520,"[58, 16, 228, 192]",9,train,50045,secretary
1521,"[141, 32, 494, 370]",10,train,66441,secretary
1523,"[49, 7, 216, 192]",12,train,50046,secretary
1529,"[194, 49, 571, 400]",18,val,50052,secretary
1532,"[171, 14, 525, 414]",2,train,51221,short
1533,"[700, 66, 1636, 1073]",4,train,51223,short
1534,"[693, 70, 1631, 1073]",5,val,51224,short
1535,"[85, 20, 562, 480]",6,train,51225,short
1536,"[31, 0, 527, 480]",7,train,51226,short
1537,"[55, 19, 563, 480]",8,val,51227,short
1538,"[64, 14, 263, 240]",9,train,51228,short
1539,"[45, 12, 273, 240]",10,train,51229,short
1540,"[137, 31, 512, 370]",11,train,66469,short
1541,"[56, 12, 265, 240]",12,val,51220,short
1542,"[68, 16, 262, 240]",13,val,51230,short
1543,"[83, 23, 214, 192]",14,train,51231,short
1544,"[69, 17, 215, 192]",15,train,51232,short
1545,"[47, 13, 217, 192]",16,test,51233,short
1547,"[208, 61, 565, 400]",18,train,51235,short
1548,"[176, 54, 564, 400]",19,train,51236,short
1550,"[314, 34, 938, 720]",1,val,69511,time
1554,"[77, 13, 230, 192]",5,test,58502,time
1555,"[82, 14, 223, 192]",6,train,58503,time
1559,"[153, 32, 483, 370]",10,train,66644,time
1560,"[222, 13, 541, 414]",11,val,58497,time
1563,"[182, 52, 551, 400]",14,train,58508,time
1564,"[345, 8, 843, 480]",15,train,58498,time
1565,"[137, 0, 593, 480]",16,train,58499,time
1566,"[105, 0, 582, 480]",17,train,58500,time
1567,"[127, 2, 440, 360]",18,train,58501,time
1569,"[341, 40, 911, 720]",1,val,69524,want
1572,"[239, 13, 528, 414]",4,train,62246,want
1573,"[387, 30, 1043, 720]",5,test,62247,want
1574,"[141, 0, 562, 480]",6,train,62248,want
1575,"[39, 0, 254, 240]",7,train,62249,want
1576,"[77, 15, 234, 192]",8,train,62250,want
1577,"[83, 15, 225, 192]",9,train,62251,want
1579,"[51, 0, 272, 240]",12,val,62244,want
1585,"[232, 39, 498, 400]",19,train,62259,want
1586,"[416, 57, 807, 720]",20,train,62245,want
1591,"[234, 38, 498, 400]",4,train,63806,work
1592,"[57, 6, 262, 240]",5,test,63789,work
1593,"[217, 13, 531, 414]",6,train,63790,work
1594,"[534, 52, 1589, 1080]",7,train,63791,work
1595,"[501, 0, 1402, 1080]",8,train,63792,work
1596,"[125, 8, 554, 480]",9,train,63793,work
1597,"[102, 0, 506, 480]",10,train,63794,work
1598,"[75, 14, 206, 192]",11,val,63795,work
1599,"[157, 4, 463, 370]",12,train,66804,work
1600,"[94, 4, 250, 180]",15,val,63788,work
1602,"[50, 17, 211, 192]",18,train,63799,work
1607,"[55, 0, 259, 240]",1,train,01383,africa
1608,"[409, 56, 822, 720]",2,train,01384,africa
1609,"[670, 44, 1529, 1078]",3,train,01385,africa
1610,"[717, 44, 1540, 1080]",4,test,01386,africa
1611,"[525, 51, 1520, 1080]",5,train,01387,africa
1612,"[137, 16, 531, 480]",6,train,01388,africa
1613,"[72, 24, 574, 480]",7,train,01390,africa
1614,"[80, 10, 222, 192]",8,val,01391,africa
1615,"[129, 22, 473, 370]",9,train,65029,africa
1623,"[236, 33, 493, 400]",17,val,01398,africa
1625,"[478, 33, 1478, 1080]",1,test,69225,basketball
1627,"[172, 1, 601, 414]",3,train,05230,basketball
1628,"[678, 144, 1591, 1078]",4,train,05231,basketball
1629,"[589, 135, 1479, 1069]",5,val,05232,basketball
1630,"[248, 9, 595, 360]",6,train,05233,basketball
1631,"[43, 22, 593, 480]",7,train,05234,basketball
1632,"[207, 57, 1074, 720]",9,val,05236,basketball
1633,"[45, 10, 612, 480]",10,train,05237,basketball
1634,"[76, 19, 215, 192]",11,train,05238,basketball
1635,"[198, 31, 518, 370]",12,train,65144,basketball
1636,"[195, 38, 492, 370]",13,train,65145,basketball
1637,"[52, 0, 246, 240]",14,train,05229,basketball
1639,"[71, 15, 221, 192]",16,val,05239,basketball
1641,"[160, 42, 557, 400]",20,train,05243,basketball
1643,"[185, 22, 481, 370]",1,train,65192,birthday
1647,"[67, 16, 212, 192]",7,train,06365,birthday
1651,"[423, 60, 815, 720]",11,train,06359,birthday
1655,"[162, 51, 527, 398]",15,train,06371,birthday
1656,"[75, 24, 510, 480]",16,test,06360,birthday
1657,"[43, 0, 547, 480]",17,train,06361,birthday
1658,"[67, 7, 482, 480]",18,val,06362,birthday
1659,"[61, 11, 231, 192]",19,train,06363,birthday
1661,"[335, 37, 874, 720]",1,test,69252,brown
1664,"[102, 30, 523, 480]",5,train,07963,brown
