,gloss_bbox,gloss_fps,gloss_frame_end,gloss_frame_start,gloss_instance_id,gloss_signer_id,gloss_source,gloss_split,gloss_url,gloss_variation_id,gloss_video_id,gloss
2793,"[178, 40, 483, 370]",25,-1,1,7,93,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BU/BUY-424.mp4,0,65282,buy
2794,"[55, 0, 265, 240]",25,-1,1,8,26,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125647.mp4,0,08482,buy
2796,"[231, 40, 486, 400]",25,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/buy.mp4,0,08492,buy
2797,"[210, 16, 527, 414]",25,-1,1,11,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/buy.mp4,0,08483,buy
2798,"[720, 71, 1645, 1080]",25,-1,1,12,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Buy%202-8DpqiNo5tl4.mp4,0,08484,buy
2799,"[441, 65, 911, 720]",25,-1,1,13,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Buy.mp4,0,08485,buy
2800,"[74, 28, 524, 480]",25,-1,1,14,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466725657.9852.mp4,0,08486,buy
2801,"[67, 12, 254, 240]",25,-1,1,15,14,handspeak,train,https://www.handspeak.com/word/b/buy.mp4,0,08487,buy
2802,"[169, 13, 457, 370]",25,-1,1,0,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CALL-65.mp4,0,65290,call
2803,"[67, 11, 215, 192]",25,-1,1,4,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/8/8872.mp4,1,08706,call
2804,"[51, 14, 208, 192]",25,-1,1,6,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9229.mp4,1,08707,call
2805,"[153, 6, 467, 370]",25,-1,1,11,104,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/E(/E(call)-1909.mp4,0,65556,call
2806,"[162, 51, 538, 400]",25,-1,1,13,12,aslsearch,train,http://www.aslsearch.com/signs/videos/call.mp4,0,08713,call
2807,"[523, 23, 1639, 1080]",25,-1,1,14,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Call%20copy-Y2Mgkkiy_xA.mp4,1,08689,call
2808,"[741, 149, 1483, 1080]",25,-1,1,15,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Call-ypM7UO3bocI.mp4,0,08690,call
2809,"[96, 17, 536, 480]",25,-1,1,16,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466726118.1106.mp4,1,08691,call
2810,"[22, 19, 586, 480]",25,-1,1,17,17,asldeafined,train,https://media.asldeafined.com/vocabulary/1471143923.4012.mp4,1,08692,call
2811,"[85, 23, 532, 480]",25,-1,1,19,15,asldeafined,val,https://media.asldeafined.com/vocabulary/1527808150.9457.mp4,0,08694,call
2812,"[5, 1, 279, 240]",25,-1,1,20,14,handspeak,train,https://www.handspeak.com/word/c/call-me-phone.mp4,1,08695,call
2814,"[23, 5, 294, 240]",25,-1,1,24,14,handspeak,train,https://www.handspeak.com/word/c/call-phone2.mp4,0,08697,call
2815,"[37, 3, 280, 240]",25,-1,1,25,20,handspeak,train,https://www.handspeak.com/word/c/call-phone.mp4,1,08698,call
2816,"[57, 13, 216, 192]",25,-1,1,28,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6738.mp4,0,08701,call
2817,"[75, 14, 229, 192]",25,-1,1,29,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6918.mp4,0,08702,call
2824,"[191, 55, 560, 400]",25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/coffee.mp4,0,11566,coffee
2825,"[193, 34, 462, 370]",25,-1,1,7,92,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COFFEE-2035.mp4,0,65375,coffee
2826,"[48, 10, 252, 240]",25,-1,1,8,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/74941.mp4,0,11558,coffee
2828,"[421, 59, 808, 720]",25,-1,1,10,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/coffee.mp4,0,11559,coffee
2829,"[380, 12, 734, 480]",25,-1,1,11,70,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20coffee-zjqRswd2CkM.mp4,0,11560,coffee
2830,"[128, 22, 520, 480]",25,-1,1,12,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466899664.8061.mp4,0,11561,coffee
2831,"[112, 0, 563, 480]",25,-1,1,13,20,handspeak,train,https://www.handspeak.com/word/c/coffee.mp4,0,11562,coffee
2832,"[89, 14, 228, 192]",25,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7924.mp4,0,11563,coffee
2834,"[129, 16, 476, 370]",25,-1,1,0,99,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COLD-432.mp4,0,65377,cold
2835,"[180, 57, 551, 400]",25,-1,1,1,12,aslsearch,test,http://www.aslsearch.com/signs/videos/cold.mp4,0,11638,cold
2836,"[210, 16, 540, 414]",25,-1,1,2,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cold.mp4,0,11622,cold
2837,"[380, 16, 825, 480]",25,-1,1,3,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20cold%203-YldGtQZmZYU.mp4,0,11623,cold
2838,"[593, 70, 1468, 1080]",25,-1,1,4,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cold-u2a1DwJhmrQ.mp4,0,11624,cold
2839,"[624, 133, 1621, 1072]",25,-1,1,5,39,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cold-V5nv_yk_Ah8.mp4,0,11625,cold
2840,"[411, 31, 1128, 720]",25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Cold.mp4,0,11627,cold
2841,"[116, 29, 513, 480]",25,-1,1,8,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466899767.7689.mp4,0,11628,cold
2842,"[110, 0, 584, 480]",25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/c/cold-brr.mp4,0,11630,cold
2843,"[59, 16, 263, 240]",25,-1,1,11,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/399313.mp4,0,11621,cold
2845,"[88, 22, 216, 192]",25,-1,1,15,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22759.mp4,0,11633,cold
2846,"[65, 21, 233, 192]",25,-1,1,16,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22867.mp4,0,11634,cold
2847,"[79, 16, 221, 192]",25,-1,1,17,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7159.mp4,0,11635,cold
2857,"[190, 35, 461, 370]",25,-1,1,7,92,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COLLEGE-2038.mp4,0,65379,college
2858,"[46, 5, 256, 240]",25,-1,1,8,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58486.mp4,0,11708,college
2860,"[181, 56, 536, 400]",25,-1,1,10,12,aslsearch,train,http://www.aslsearch.com/signs/videos/college.mp4,0,11718,college
2861,"[405, 73, 845, 720]",25,-1,1,11,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/college.mp4,0,11709,college
2862,"[431, 36, 1166, 720]",25,-1,1,12,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20College.mp4,0,11710,college
2863,"[82, 20, 520, 480]",25,-1,1,13,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466899881.4501.mp4,0,11711,college
2864,"[50, 13, 556, 480]",25,-1,1,14,20,handspeak,train,https://www.handspeak.com/word/c/college.mp4,0,11712,college
2865,"[57, 5, 218, 192]",25,-1,1,15,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5794.mp4,0,11713,college
2868,"[133, 22, 526, 480]",25,-1,1,2,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466903369.6461.mp4,0,13269,copy
2869,"[74, 0, 579, 480]",25,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/c/copy-everyone.mp4,0,13270,copy
2870,"[113, 0, 489, 360]",25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/c/copy-me.mp4,0,13271,copy
2871,"[25, 0, 296, 240]",25,-1,1,5,14,handspeak,val,https://www.handspeak.com/word/c/copy.mp4,0,13272,copy
2872,"[72, 14, 217, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1380.mp4,0,13273,copy
2873,"[89, 17, 211, 192]",25,-1,1,8,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/24/24147.mp4,0,13275,copy
2874,"[171, 19, 496, 370]",25,-1,1,9,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COPY-1165.mp4,0,65405,copy
2878,"[179, 56, 532, 400]",25,-1,1,14,12,aslsearch,val,http://www.aslsearch.com/signs/videos/copy2.mp4,0,13278,copy
2879,"[172, 54, 530, 400]",25,-1,1,15,12,aslsearch,train,http://www.aslsearch.com/signs/videos/copy.mp4,0,13279,copy
2880,"[574, 62, 1437, 1080]",25,-1,1,16,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Copy%202-JFnW_6la6nc.mp4,0,13267,copy
2881,"[856, 128, 1714, 1070]",25,-1,1,17,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Copy-bxtQREjPuTg.mp4,0,13268,copy
2884,"[144, 0, 485, 480]",25,-1,1,2,14,handspeak,train,https://www.handspeak.com/word/c/cute2.mp4,0,14455,cute
2885,"[163, 0, 517, 480]",25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/c/cute.mp4,0,14456,cute
2886,"[69, 11, 207, 192]",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8732.mp4,0,14457,cute
2887,"[74, 10, 214, 192]",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8733.mp4,0,14458,cute
2889,"[155, 16, 454, 370]",25,-1,1,7,99,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CU/CUTE_1or2-438.mp4,0,65432,cute
2893,"[186, 63, 546, 400]",25,-1,1,11,12,aslsearch,train,http://www.aslsearch.com/signs/videos/cute.mp4,0,14461,cute
2894,"[45, 0, 237, 240]",25,-1,1,12,0,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/58499.mp4,0,14451,cute
2895,"[382, 50, 798, 720]",25,-1,1,13,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cute.mp4,0,14452,cute
2896,"[144, 38, 528, 480]",25,-1,1,14,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466906048.8806.mp4,0,14453,cute
2897,"[186, 76, 505, 480]",25,-1,1,15,34,asldeafined,train,https://media.asldeafined.com/vocabulary/1546573069.1645.mp4,0,14454,cute
2901,"[63, 10, 263, 240]",25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/d/daughter.mp4,0,14754,daughter
2902,"[63, 16, 210, 192]",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6365.mp4,0,14755,daughter
2903,"[67, 21, 209, 191]",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8464.mp4,0,14756,daughter
2904,"[66, 19, 207, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8466.mp4,0,14757,daughter
2905,"[185, 17, 486, 370]",25,-1,1,7,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DAUGHTER-1211.mp4,0,65443,daughter
2908,"[183, 61, 534, 400]",25,-1,1,10,12,aslsearch,train,http://www.aslsearch.com/signs/videos/daughter.mp4,0,14760,daughter
2909,"[25, 0, 288, 240]",25,-1,1,11,75,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/399330.mp4,0,14749,daughter
2910,"[435, 70, 855, 720]",25,-1,1,12,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/daughter.mp4,0,14750,daughter
2911,"[412, 40, 1642, 1080]",25,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Daughter%20Old-v4cNSS7EQus.mp4,0,14751,daughter
2912,"[867, 55, 1730, 1075]",25,-1,1,14,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Daughter--CRawrGay1g.mp4,0,14752,daughter
2913,"[110, 18, 533, 480]",25,-1,1,15,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466906650.7965.mp4,0,14753,daughter
2915,"[741, 17, 1678, 1080]",25,-1,1,1,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Example%202-y3XklXpz9Xc.mp4,1,20067,example
2916,"[709, 16, 1686, 1080]",25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Example%203-eKHr0uVDy9g.mp4,1,20068,example
2917,"[592, 68, 1506, 1080]",25,-1,1,4,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Example-H2rgcfiBkbo.mp4,0,20070,example
2918,"[583, 25, 1707, 1080]",25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Example-luDr_yqrP4s.mp4,1,20071,example
2919,"[64, 11, 581, 480]",25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468378376.6984.mp4,0,20072,example
2920,"[112, 0, 583, 480]",25,-1,1,7,20,handspeak,val,https://www.handspeak.com/word/e/example.mp4,0,20073,example
2921,"[172, 30, 470, 370]",25,-1,1,8,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EX/EXAMPLE-1337.mp4,0,65652,example
2922,"[194, 40, 470, 370]",25,-1,1,9,92,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EX/EXAMPLE-2305.mp4,0,65653,example
2923,"[187, 39, 466, 370]",25,-1,1,10,92,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EX/EXAMPLE-2958.mp4,1,65654,example
2924,"[76, 15, 213, 192]",25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6176.mp4,0,20074,example
2927,"[236, 46, 485, 400]",25,-1,1,14,41,aslsearch,test,http://www.aslsearch.com/signs/videos/example.mp4,0,20077,example
2928,"[75, 1, 239, 240]",25,-1,1,16,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455572.mp4,0,20066,example
2930,"[493, 68, 1462, 1080]",25,-1,1,2,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Far-Is4-JyMoX5A.mp4,0,21073,far
2931,"[482, 57, 1647, 1080]",25,-1,1,3,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Far-sfcP223iU-4.mp4,0,21074,far
2932,"[143, 35, 525, 480]",25,-1,1,4,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1499869515.5396.mp4,1,21075,far
2933,"[8, 0, 629, 480]",25,-1,1,5,20,handspeak,val,https://www.handspeak.com/word/f/far.mp4,0,21076,far
2934,"[45, 0, 208, 192]",25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23561.mp4,0,21077,far
2935,"[48, 14, 222, 192]",25,-1,1,7,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23562.mp4,1,21078,far
2936,"[163, 23, 453, 370]",25,-1,1,8,94,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAR-699.mp4,0,65682,far
2937,"[67, 0, 248, 240]",25,-1,1,9,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455630.mp4,0,21069,far
2941,"[183, 42, 489, 400]",25,-1,1,13,41,aslsearch,val,http://www.aslsearch.com/signs/videos/remote.mp4,0,21081,far
2942,"[362, 57, 898, 720]",25,-1,1,14,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/far.mp4,1,21070,far
2943,"[539, 64, 1456, 1080]",25,-1,1,15,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Far%202-0WbL8BG12fo.mp4,1,21071,far
2944,"[359, 0, 1402, 1080]",25,-1,1,16,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Far-6By4ve8GCtI.mp4,1,21072,far
2947,"[401, 54, 816, 720]",25,-1,1,2,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/first.mp4,1,22086,first
2948,"[75, 6, 560, 480]",25,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468494663.4948.mp4,1,22087,first
2949,"[34, 13, 252, 240]",25,-1,1,4,14,handspeak,val,https://www.handspeak.com/word/f/first-ordinal.mp4,0,22088,first
2950,"[30, 16, 244, 240]",25,-1,1,5,14,handspeak,train,https://www.handspeak.com/word/f/first-time.mp4,1,22089,first
2951,"[77, 16, 223, 192]",25,-1,1,10,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7760.mp4,1,22094,first
2952,"[149, 21, 446, 370]",25,-1,1,11,92,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FIRST-1474.mp4,1,65729,first
2953,"[173, 31, 506, 370]",25,-1,1,12,106,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FIRST-1475.mp4,1,65730,first
2954,"[154, 28, 497, 370]",25,-1,1,13,106,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FIRST-458.mp4,0,65728,first
2955,"[66, 0, 250, 240]",25,-1,1,14,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455675.mp4,0,22085,first
2957,"[92, 18, 226, 191]",25,-1,1,16,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8417.mp4,0,22095,first
2960,"[176, 51, 563, 400]",25,-1,1,19,12,aslsearch,train,http://www.aslsearch.com/signs/videos/first.mp4,0,22098,first
2965,"[71, 10, 215, 192]",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14372.mp4,0,23574,friend
2968,"[156, 41, 485, 369]",25,-1,1,7,106,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FR/FRIEND-462.mp4,0,65782,friend
2971,"[178, 51, 542, 400]",25,-1,1,10,12,aslsearch,train,http://www.aslsearch.com/signs/videos/friend.mp4,0,23578,friend
2972,"[45, 0, 283, 240]",25,-1,1,11,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456372.mp4,0,23568,friend
2973,"[217, 18, 524, 414]",25,-1,1,12,36,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/friend.mp4,0,23569,friend
2974,"[389, 15, 812, 480]",25,-1,1,13,70,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Friend-kf4Rs2291OM.mp4,0,23570,friend
2975,"[66, 9, 582, 480]",25,-1,1,14,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468514220.311.mp4,0,23572,friend
2976,"[94, 0, 572, 480]",25,-1,1,15,20,handspeak,train,https://www.handspeak.com/word/f/friend.mp4,0,23573,friend
2978,"[363, 43, 868, 720]",25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/good.mp4,0,69347,good
2980,"[79, 10, 216, 192]",25,-1,1,3,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/14/14369.mp4,1,25072,good
2981,"[77, 16, 217, 192]",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6519.mp4,0,25073,good
2984,"[165, 19, 451, 370]",25,-1,1,7,94,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GO/GOOD-472.mp4,0,65835,good
2985,"[69, 0, 250, 240]",25,-1,1,8,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456461.mp4,1,25066,good
2987,"[244, 43, 499, 400]",25,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/good.mp4,1,25076,good
2988,"[224, 16, 519, 414]",25,-1,1,11,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/good.mp4,1,25067,good
2989,"[287, 11, 778, 480]",25,-1,1,12,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20good2-teA9no8RAog.mp4,0,25068,good
2990,"[759, 56, 1660, 1080]",25,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Good-kA-FPrCV88o.mp4,1,25069,good
2991,"[87, 8, 536, 480]",25,-1,1,14,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468549579.7523.mp4,0,25070,good
2992,"[88, 15, 545, 480]",25,-1,1,15,20,handspeak,train,https://www.handspeak.com/word/g/good.mp4,0,25071,good
2995,"[34, 0, 524, 480]",25,-1,1,2,14,handspeak,train,https://www.handspeak.com/word/h/happy.mp4,1,26528,happy
2996,"[66, 15, 210, 192]",25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23649.mp4,1,26530,happy
2997,"[67, 13, 230, 192]",25,-1,1,5,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23650.mp4,0,26531,happy
2998,"[59, 14, 234, 192]",25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23651.mp4,0,26532,happy
3000,"[42, 3, 276, 240]",25,-1,1,8,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456551.mp4,0,26524,happy
3005,"[146, 53, 540, 400]",25,-1,1,13,12,aslsearch,train,http://www.aslsearch.com/signs/videos/happy.mp4,1,26537,happy
3006,"[194, 16, 518, 414]",25,-1,1,14,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/happy.mp4,1,26525,happy
3007,"[254, 0, 892, 720]",25,-1,1,15,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Happy.mp4,0,26526,happy
3008,"[47, 18, 516, 480]",25,-1,1,16,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468579583.2605.mp4,1,26527,happy
3010,"[290, 33, 882, 720]",25,-1,1,1,118,aslbrick,test,http://aslbricks.org/New/ASL-Videos/home.mp4,0,69366,home
3016,"[81, 6, 226, 180]",25,-1,1,7,19,elementalasl,val,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/home.mov,0,27765,home
3018,"[224, 40, 477, 400]",25,-1,1,9,41,aslsearch,train,http://www.aslsearch.com/signs/videos/residence.mp4,0,27775,home
3019,"[50, 8, 236, 240]",25,-1,1,10,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58526.mp4,0,27766,home
3020,"[221, 14, 524, 414]",25,-1,1,11,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/home.mp4,0,27767,home
